name,sub_name,wongnai_url,restaurantType,facility,description,imgPath,phone,website,openingHour,priceRange,latitude,longitude,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
บ้านยำลับๆซอยนำ้ตกตาดแคน,ยากได้ถูกๆมาซื้อหน้าร้านนะคะ แต่ต้องโทรสั่งก่อน,https://www.wongnai.com/restaurants/1887959ON-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%B3%E0%B8%A5%E0%B8%B1%E0%B8%9A%E0%B9%86%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B8%99%E0%B8%B3%E0%B9%89%E0%B8%95%E0%B8%81%E0%B8%95%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%84%E0%B8%99-%E0%B8%A2%E0%B8%B2%E0%B8%81%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%96%E0%B8%B9%E0%B8%81%E0%B9%86%E0%B8%A1%E0%B8%B2%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B0%E0%B8%84%E0%B8%B0-%E0%B9%81%E0%B8%95%E0%B9%88%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B8%81%E0%B9%88%E0%B8%AD%E0%B8%99?_st=cD0xMDtiPTE4ODc5NTk7YWQ9ZmFsc2U7dD0xNzI2NDE2ODY4MjU5O3JpPTFYN2I2NGFVamNuQm9Gbjh3TFZRMkhnaWFyd1ZzQTtpPTFYNzBaT001TEdCYktjV0JwMVNTZktDT24yNlRYRDt3cmVmPXNyOw%3D%3D,['ปิ้งย่าง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Miso Homemade 미소 홈메이드,,https://www.wongnai.com/restaurants/183165DT-miso-homemade-%EB%AF%B8%EC%86%8C-%ED%99%88%EB%A9%94%EC%9D%B4%EB%93%9C?_st=cD0xO2I9MTgzMTY1O2FkPWZhbHNlO3Q9MTcyNjQxNzI0OTQ2MztyaT0xWDdiNjRiR2lnOVZSbTRMSW1JY2RycDUxUEMydGc7aT0xWDcwWk9NckJjbjFvaTJDZkNsS3VSUWFQYjJRSXo7d3JlZj1zcjs%3D,"['อาหารเกาหลี', 'อาหารกล่อง/ข้าวกล่อง เดลิเวอรี', 'อาหารญี่ปุ่น']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
โจ๊กน้องจู,-,https://www.wongnai.com/restaurants/157683iO-%E0%B9%82%E0%B8%88%E0%B9%8A%E0%B8%81%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B9?_st=cD0yO2I9MTU3NjgzO2FkPWZhbHNlO3Q9MTcyNjQxNzI0OTQ3MztyaT0xWDdiNjRiR2YwanVxem11MHIzbWFtYUdNSFdIeVE7aT0xWDcwWk9NckJjbjFvaTJDZkNsS3VSUWFQYjJRSXo7d3JlZj1zcjs%3D,['อาหารเช้า'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เจ้ตุ๊กตา ข้าวเปึยกเส้นข้างดับเพลิง,,https://www.wongnai.com/restaurants/598779YN-%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%9B%E0%B8%B6%E0%B8%A2%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%B4%E0%B8%87?_st=cD0zO2I9NTk4Nzc5O2FkPWZhbHNlO3Q9MTcyNjQxNzI0OTQ3MztyaT0xWDdiNjRiR2Z2dHV1bmhrNDNsTWo1Sm5pQml6WUw7aT0xWDcwWk9NckJjbjFvaTJDZkNsS3VSUWFQYjJRSXo7d3JlZj1zcjs%3D,"['อาหารไทย', 'อาหารจานเดียว']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
สเต็กโคขุนหนองสูง,,https://www.wongnai.com/restaurants/2195921dX-%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B9%87%E0%B8%81%E0%B9%82%E0%B8%84%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B9%E0%B8%87?_st=cD00O2I9MjE5NTkyMTthZD1mYWxzZTt0PTE3MjY0MTcyNDk0ODE7cmk9MVg3YjY0YkdnTklqTVZJT1B4bTFvc3RvTzFqTGEyO2k9MVg3MFpPTXJCY24xb2kyQ2ZDbEt1UlFhUGIyUUl6O3dyZWY9c3I7,"['อาหารกล่อง/ข้าวกล่อง เดลิเวอรี', 'อาหารจานเดียว', 'สเต๊ก']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
goodmook*,มุกดาหาร,https://www.wongnai.com/restaurants/162324eg-goodmook-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD01O2I9MTYyMzI0O2FkPWZhbHNlO3Q9MTcyNjQxNzI0OTQ4MztyaT0xWDdiNjRiR2VsQTQ3cmViUGxMcXlsdVJJa3hOWUQ7aT0xWDcwWk9NckJjbjFvaTJDZkNsS3VSUWFQYjJRSXo7d3JlZj1zcjs%3D,['คาเฟ่'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ก๋วยเตี๋ยวอิ่มเอม,,https://www.wongnai.com/restaurants/120270Dk-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%AD%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B9%80%E0%B8%AD%E0%B8%A1?_st=cD02O2I9MTIwMjcwO2FkPWZhbHNlO3Q9MTcyNjQxNzI0OTQ4NDtyaT0xWDdiNjRiR2VoVjAwUktQUVZTOEtVRjR4RElkODI7aT0xWDcwWk9NckJjbjFvaTJDZkNsS3VSUWFQYjJRSXo7d3JlZj1zcjs%3D,"['ก๋วยเตี๋ยว', 'ร้านกาแฟ/ชา']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ตำฮูหลูบ,ตำฮูหลูบมุกดาหาร,https://www.wongnai.com/restaurants/813521Ol-%E0%B8%95%E0%B8%B3%E0%B8%AE%E0%B8%B9%E0%B8%AB%E0%B8%A5%E0%B8%B9%E0%B8%9A-%E0%B8%95%E0%B8%B3%E0%B8%AE%E0%B8%B9%E0%B8%AB%E0%B8%A5%E0%B8%B9%E0%B8%9A%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD03O2I9ODEzNTIxO2FkPWZhbHNlO3Q9MTcyNjQxNzI0OTQ4NDtyaT0xWDdiNjRiR2RyRmdEQ3lQRGl1VExwTFM1a0hMb3g7aT0xWDcwWk9NckJjbjFvaTJDZkNsS3VSUWFQYjJRSXo7d3JlZj1zcjs%3D,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Sawan Sumran,,https://www.wongnai.com/restaurants/178714Ek-sawan-sumran?_st=cD04O2I9MTc4NzE0O2FkPWZhbHNlO3Q9MTcyNjQxNzI0OTQ4NDtyaT0xWDdiNjRiR2lZYjVVSXhyMUIyZ3A5TEgwdnhBZGo7aT0xWDcwWk9NckJjbjFvaTJDZkNsS3VSUWFQYjJRSXo7d3JlZj1zcjs%3D,"['อาหารฟิวชั่น', 'เบเกอรี/เค้ก']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ตำยำ888มินิมาท,ตำยำ888มินิมาท,https://www.wongnai.com/restaurants/2227991TN-%E0%B8%95%E0%B8%B3%E0%B8%A2%E0%B8%B3888%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%97-%E0%B8%95%E0%B8%B3%E0%B8%A2%E0%B8%B3888%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%97?_st=cD05O2I9MjIyNzk5MTthZD1mYWxzZTt0PTE3MjY0MTcyNDk0ODQ7cmk9MVg3YjY0YkdpTWRLdXZqWWl5eTJSWDN1amJydHhhO2k9MVg3MFpPTXJCY24xb2kyQ2ZDbEt1UlFhUGIyUUl6O3dyZWY9c3I7,"['อาหารอีสาน/ร้านส้มตำ', 'กึ่งผับ/ร้านเหล้า/บาร์']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
น้องข้าวหอม,,https://www.wongnai.com/restaurants/2766587CT-%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AB%E0%B8%AD%E0%B8%A1?_st=cD0xMDtiPTI3NjY1ODc7YWQ9ZmFsc2U7dD0xNzI2NDE3MjQ5NDg1O3JpPTFYN2I2NGJHZ0pVblRodGJ3ZjFFMFpRakUwNXU5djtpPTFYNzBaT01yQmNuMW9pMkNmQ2xLdVJRYVBiMlFJejt3cmVmPXNyOw%3D%3D,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ไข่ข้นบ้านขนุน,ซอยผ่องใส,https://www.wongnai.com/restaurants/1271463Sp-%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B9%89%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%99%E0%B8%B8%E0%B8%99-%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B8%9C%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%83%E0%B8%AA?_st=cD0xO2I9MTI3MTQ2MzthZD1mYWxzZTt0PTE3MjY0MTY3MjIzNDc7cmk9MVg3YjY0YUNUelZlWVNxNkxCNjJCM1FVWnU2S2pHO2k9MVg3MFpPTG14cFJrNTVSbDdaNWpjY1ZjTTlpRnJDO3dyZWY9c3I7,"['อาหารจานเดียว', 'อาหารกล่อง/ข้าวกล่อง เดลิเวอรี', 'อาหารตามสั่ง']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เจ๊ลิน ข้าวต้มบาทเดียว สาขา2 (เมืองใหม่),,https://www.wongnai.com/restaurants/1338418Fd-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%A5%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%9A%E0%B8%B2%E0%B8%97%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B22-%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88?_st=cD0yO2I9MTMzODQxODthZD1mYWxzZTt0PTE3MjY0MTY3MjIzNTc7cmk9MVg3YjY0YUNVWmZPaGxmMEhRazNkREdyT051OEVvO2k9MVg3MFpPTG14cFJrNTVSbDdaNWpjY1ZjTTlpRnJDO3dyZWY9c3I7,"['ร้านข้าวต้ม', 'อาหารตามสั่ง']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
BLUE 77 CAFE (บูล เจ็ดเจ็ด คาเฟ่),ถนนพิทักษ์พนมเขต,https://www.wongnai.com/restaurants/435863rn-blue-77-cafe-%E0%B8%9A%E0%B8%B9%E0%B8%A5-%E0%B9%80%E0%B8%88%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%88%E0%B9%87%E0%B8%94-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C%E0%B8%9E%E0%B8%99%E0%B8%A1%E0%B9%80%E0%B8%82%E0%B8%95?_st=cD0zO2I9NDM1ODYzO2FkPWZhbHNlO3Q9MTcyNjQxNjcyMjM1NztyaT0xWDdiNjRhQ1RDYUtYYVYydzY5enJrN2NVOEFOYU47aT0xWDcwWk9MbXhwUms1NVJsN1o1amNjVmNNOWlGckM7d3JlZj1zcjs%3D,"['ร้านกาแฟ/ชา', 'ชานมไข่มุก', 'คาเฟ่']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Naya,Naya,https://www.wongnai.com/restaurants/2923121fu-naya-naya?_st=cD00O2I9MjkyMzEyMTthZD1mYWxzZTt0PTE3MjY0MTY3MjIzNTc7cmk9MVg3YjY0YUNTVUpJRThJMWZnUHU2blBvTDBBM2xQO2k9MVg3MFpPTG14cFJrNTVSbDdaNWpjY1ZjTTlpRnJDO3dyZWY9c3I7,['คาเฟ่'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ALL DAY CAFE,Mukdahan,https://www.wongnai.com/restaurants/2210855re-all-day-cafe-mukdahan?_st=cD01O2I9MjIxMDg1NTthZD1mYWxzZTt0PTE3MjY0MTY3MjIzNTk7cmk9MVg3YjY0YUNTSk9LalMwOFpJaFFoRmY3WWZGd1FoO2k9MVg3MFpPTG14cFJrNTVSbDdaNWpjY1ZjTTlpRnJDO3dyZWY9c3I7,"['อาหารคลีน/สลัด', 'อาหารเช้า']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ครัวร้อน,,https://www.wongnai.com/restaurants/852633Ds-%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99?_st=cD02O2I9ODUyNjMzO2FkPWZhbHNlO3Q9MTcyNjQxNjcyMjM1OTtyaT0xWDdiNjRhQ09SUDJXb1k5c3RrUk56N295MmlJbVM7aT0xWDcwWk9MbXhwUms1NVJsN1o1amNjVmNNOWlGckM7d3JlZj1zcjs%3D,"['อาหารนานาชาติ', 'อาหารฝรั่งเศส', 'อาหารอิตาเลียน']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
โอชิเน Oshinei มุกดาหาร ,มุกดาหาร,https://www.wongnai.com/restaurants/311069qK-%E0%B9%82%E0%B8%AD%E0%B8%8A%E0%B8%B4%E0%B9%80%E0%B8%99-oshinei-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD03O2I9MzExMDY5O2FkPWZhbHNlO3Q9MTcyNjQxNjcyMjM2MTtyaT0xWDdiNjRhQ09KT1gzZVg5SHkxaEc1QW05Q1BPUjY7aT0xWDcwWk9MbXhwUms1NVJsN1o1amNjVmNNOWlGckM7d3JlZj1zcjs%3D,['อาหารญี่ปุ่น'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ก๋วยเตี๋ยว ต้มยำ เจ้หมวย,สาขา มุกดาหาร,https://www.wongnai.com/restaurants/2897990rp-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7-%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%A2%E0%B8%B3-%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%A2-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD04O2I9Mjg5Nzk5MDthZD1mYWxzZTt0PTE3MjY0MTY3MjIzNjI7cmk9MVg3YjY0YUNWMU1tZjl5VjNPWkVPYlB2NVhpN2hFO2k9MVg3MFpPTG14cFJrNTVSbDdaNWpjY1ZjTTlpRnJDO3dyZWY9c3I7,['ก๋วยเตี๋ยว'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เตี๋ยวเรือลุงตุ๋ย By Labelle,มุกดาหาร,https://www.wongnai.com/restaurants/747893Jc-%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%95%E0%B8%B8%E0%B9%8B%E0%B8%A2-by-labelle-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD05O2I9NzQ3ODkzO2FkPWZhbHNlO3Q9MTcyNjQxNjcyMjM2MjtyaT0xWDdiNjRhQ1BjQXpaY1h5bEV1eTBmWXRuZUFYTng7aT0xWDcwWk9MbXhwUms1NVJsN1o1amNjVmNNOWlGckM7d3JlZj1zcjs%3D,['ก๋วยเตี๋ยว'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เจ๊อร ลาบร้อยเอ็ด(ตาดแคน),Labroi-ed tadcan,https://www.wongnai.com/restaurants/2914250ga-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AD%E0%B8%A3-%E0%B8%A5%E0%B8%B2%E0%B8%9A%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94-%E0%B8%95%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%84%E0%B8%99-labroi-ed-tadcan?_st=cD0xMDtiPTI5MTQyNTA7YWQ9ZmFsc2U7dD0xNzI2NDE2NzIyMzYyO3JpPTFYN2I2NGFDUFQwemQ1cmlWMEFSQXh4TDlMWm81aztpPTFYNzBaT0xteHBSazU1Umw3WjVqY2NWY005aUZyQzt3cmVmPXNyOw%3D%3D,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Scrubs.Cafe by Ann,-,https://www.wongnai.com/restaurants/2787268Bm-scrubs-cafe-by-ann?_st=cD0xO2I9Mjc4NzI2ODthZD1mYWxzZTt0PTE3MjY0MTY2MjQyMzQ7cmk9MVg3YjY0YTA5dktqNlVZMHVjVFVWN083MnA4QlhNO2k9MVg3MFpPTGFjcVpGOG5CTmk3OWZSRFhoWWJGN0VKO3dyZWY9c3I7,['คาเฟ่'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ลาภปาก,มุกดาหาร,https://www.wongnai.com/restaurants/2920844PG-%E0%B8%A5%E0%B8%B2%E0%B8%A0%E0%B8%9B%E0%B8%B2%E0%B8%81-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD0yO2I9MjkyMDg0NDthZD1mYWxzZTt0PTE3MjY0MTY2MjQyNDg7cmk9MVg3YjY0YTA2bnBLcGMzRUdXclQ2aDhib2pEU3lxO2k9MVg3MFpPTGFjcVpGOG5CTmk3OWZSRFhoWWJGN0VKO3dyZWY9c3I7,['อาหารตามสั่ง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เดอะเบสท์หม่าล่าน้ำฉ่ำ,,https://www.wongnai.com/restaurants/2839847CA-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%AA%E0%B8%97%E0%B9%8C%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%B2%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%89%E0%B9%88%E0%B8%B3?_st=cD0zO2I9MjgzOTg0NzthZD1mYWxzZTt0PTE3MjY0MTY2MjQyNTE7cmk9MVg3YjY0YTA0RXFqazJnbGg2dFZCMFJDY1NHQ0FPO2k9MVg3MFpPTGFjcVpGOG5CTmk3OWZSRFhoWWJGN0VKO3dyZWY9c3I7,['ปิ้งย่าง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
JT บะหมี่เกี๊ยวหมูแดง & เมนูอาหาร,,https://www.wongnai.com/restaurants/2019799Re-jt-%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%A7%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%81%E0%B8%94%E0%B8%87-%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%B9%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD00O2I9MjAxOTc5OTthZD1mYWxzZTt0PTE3MjY0MTY2MjQyNTE7cmk9MVg3YjY0YTA3djZPTDFvSnFiTzRjNEpwMVM3cXMwO2k9MVg3MFpPTGFjcVpGOG5CTmk3OWZSRFhoWWJGN0VKO3dyZWY9c3I7,"['อาหารจีน', 'ก๋วยเตี๋ยว', 'อาหารตามสั่ง']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
"ผาผัดไทย อาหารตามสั่ง,ส้มตำ,น้ำแข็งไส",,https://www.wongnai.com/restaurants/22763lM-%E0%B8%9C%E0%B8%B2%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87-%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B8%B3-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%84%E0%B8%AA?_st=cD01O2I9MjI3NjM7YWQ9ZmFsc2U7dD0xNzI2NDE2NjI0MjUyO3JpPTFYN2I2NGEwQXJibm56RWk3a3Q5M1d5dFdtajE4SjtpPTFYNzBaT0xhY3FaRjhuQk5pNzlmUkRYaFliRjdFSjt3cmVmPXNyOw%3D%3D,"['อาหารตามสั่ง', 'อาหารอีสาน/ร้านส้มตำ']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Robinson Food Park,RLSM Mukdahan,https://www.wongnai.com/restaurants/2766505ZD-robinson-food-park-rlsm-mukdahan?_st=cD02O2I9Mjc2NjUwNTthZD1mYWxzZTt0PTE3MjY0MTY2MjQyNTM7cmk9MVg3YjY0YTA0eVl0WUVtWmoyWVJEUFVNa1h4dzVxO2k9MVg3MFpPTGFjcVpGOG5CTmk3OWZSRFhoWWJGN0VKO3dyZWY9c3I7,['อาหารตามสั่ง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ฟ้าฟลาวเวอร์ & คาเฟ่,Fah flower&Cafe’,https://www.wongnai.com/restaurants/2888285Ej-%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%9F%E0%B8%A5%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-fah-flower-cafe?_st=cD03O2I9Mjg4ODI4NTthZD1mYWxzZTt0PTE3MjY0MTY2MjQyNTQ7cmk9MVg3YjY0YTA3MGVsb29vcDRaa2p1RXhoWEx5N2V3O2k9MVg3MFpPTGFjcVpGOG5CTmk3OWZSRFhoWWJGN0VKO3dyZWY9c3I7,['คาเฟ่'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
อาหารตามสั่ง แม่โนรี 🥘🍴,,https://www.wongnai.com/restaurants/2390373xs-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%99%E0%B8%A3%E0%B8%B5?_st=cD04O2I9MjM5MDM3MzthZD1mYWxzZTt0PTE3MjY0MTY2MjQyNTc7cmk9MVg3YjY0YTA2amprazd3blZKcEx3eUQxSnF4YmY0O2k9MVg3MFpPTGFjcVpGOG5CTmk3OWZSRFhoWWJGN0VKO3dyZWY9c3I7,['อาหารตามสั่ง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
คน ละ ยำ,,https://www.wongnai.com/restaurants/2855426vj-%E0%B8%84%E0%B8%99-%E0%B8%A5%E0%B8%B0-%E0%B8%A2%E0%B8%B3?_st=cD05O2I9Mjg1NTQyNjthZD1mYWxzZTt0PTE3MjY0MTY2MjQyNTc7cmk9MVg3YjY0YTA3YUlPanY4SUxNQ1k1VGJpcE9sSzJUO2k9MVg3MFpPTGFjcVpGOG5CTmk3OWZSRFhoWWJGN0VKO3dyZWY9c3I7,['อาหารตามสั่ง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ข้าวแกงเมืองมุก,,https://www.wongnai.com/restaurants/2220129vW-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%81%E0%B8%87%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B8%E0%B8%81?_st=cD0xMDtiPTIyMjAxMjk7YWQ9ZmFsc2U7dD0xNzI2NDE2NjI0MjYwO3JpPTFYN2I2NGEwQW9YWVFmNkdsbUFzT2w2RzJOWm1jVDtpPTFYNzBaT0xhY3FaRjhuQk5pNzlmUkRYaFliRjdFSjt3cmVmPXNyOw%3D%3D,['ก๋วยเตี๋ยว'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
บุญหนุน ขนมจีนน้ำยาห้าน้ำ,,https://www.wongnai.com/restaurants/2861942LX-%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%AB%E0%B8%99%E0%B8%B8%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A2%E0%B8%B2%E0%B8%AB%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%89%E0%B8%B3?_st=cD0xO2I9Mjg2MTk0MjthZD1mYWxzZTt0PTE3MjY0MTY2NzYxNjc7cmk9MVg3YjY0YTZjWEVoRkRtdlpjSW41UlZJdW9iOVpqO2k9MVg3MFpPTGg5WW9FaWh1YkNORzBiMXByekZpdGxRO3dyZWY9c3I7,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
