name,sub_name,wongnai_url,restaurantType,facility,description,imgPath,phone,website,openingHour,priceRange,latitude,longitude,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
ร้านซาลาเปาเป๋าตุง,บ้านโคกสุวรรณ,https://www.wongnai.com/restaurants/2883369gw-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%8B%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%9B%E0%B8%B2%E0%B9%80%E0%B8%9B%E0%B9%8B%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%87-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%84%E0%B8%81%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93?_st=cD0wO2I9Mjg4MzM2OTthZD1mYWxzZTt0PTE3Mjc0MzgzMDU4NjA7cmk9MVg3YjZieXB5VWJjbXpBT1V5ZWRrNktvZzV3STdoO2k9MVg3MFp2a1FhYjRjbjlyVm9jM3poMWpnM21aeERtO3dyZWY9c3I7,"['ติ่มซำ', 'ร้านขายของชำ']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เตี๋ยวเรือลุงตุ๋ย By Labelle,มุกดาหาร,https://www.wongnai.com/restaurants/747893Jc-%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%95%E0%B8%B8%E0%B9%8B%E0%B8%A2-by-labelle-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD0xO2I9NzQ3ODkzO2FkPWZhbHNlO3Q9MTcyNzQzODMwNTg3MjtyaT0xWDdiNmJ5cTQ4T3cyZFFPTzhPNm12TUVmOUpNYmo7aT0xWDcwWnZrUWFiNGNuOXJWb2MzemgxamczbVp4RG07d3JlZj1zcjs%3D,['ก๋วยเตี๋ยว'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เจ๊อร ลาบร้อยเอ็ด(ตาดแคน),Labroi-ed tadcan,https://www.wongnai.com/restaurants/2914250ga-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AD%E0%B8%A3-%E0%B8%A5%E0%B8%B2%E0%B8%9A%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%94-%E0%B8%95%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%84%E0%B8%99-labroi-ed-tadcan?_st=cD0yO2I9MjkxNDI1MDthZD1mYWxzZTt0PTE3Mjc0MzgzMDU4NzM7cmk9MVg3YjZieXEzRXlEb1NFVm54cTl5V1JkSkpjQWJkO2k9MVg3MFp2a1FhYjRjbjlyVm9jM3poMWpnM21aeERtO3dyZWY9c3I7,['อาหารอีสาน/ร้านส้มตำ'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Scrubs.Cafe by Ann,-,https://www.wongnai.com/restaurants/2787268Bm-scrubs-cafe-by-ann?_st=cD0zO2I9Mjc4NzI2ODthZD1mYWxzZTt0PTE3Mjc0MzgzMDU4NzQ7cmk9MVg3YjZieXB5a0ZxS3hvVXFGalYyM0Q4a0NxV2phO2k9MVg3MFp2a1FhYjRjbjlyVm9jM3poMWpnM21aeERtO3dyZWY9c3I7,['คาเฟ่'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ลาภปาก,มุกดาหาร,https://www.wongnai.com/restaurants/2920844PG-%E0%B8%A5%E0%B8%B2%E0%B8%A0%E0%B8%9B%E0%B8%B2%E0%B8%81-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD00O2I9MjkyMDg0NDthZD1mYWxzZTt0PTE3Mjc0MzgzMDU4NzQ7cmk9MVg3YjZieXB6bDU3UXBKV05kWVNORVVBNHhMZWlqO2k9MVg3MFp2a1FhYjRjbjlyVm9jM3poMWpnM21aeERtO3dyZWY9c3I7,['อาหารตามสั่ง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
JT บะหมี่เกี๊ยวหมูแดง & เมนูอาหาร,,https://www.wongnai.com/restaurants/2019799Re-jt-%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%A7%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%81%E0%B8%94%E0%B8%87-%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%B9%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD01O2I9MjAxOTc5OTthZD1mYWxzZTt0PTE3Mjc0MzgzMDU4ODU7cmk9MVg3YjZieXEwSUU3alBRdnBWc1lwbkptT2RUdm9KO2k9MVg3MFp2a1FhYjRjbjlyVm9jM3poMWpnM21aeERtO3dyZWY9c3I7,"['อาหารจีน', 'ก๋วยเตี๋ยว', 'อาหารตามสั่ง']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
เดอะเบสท์หม่าล่าน้ำฉ่ำ,,https://www.wongnai.com/restaurants/2839847CA-%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%AA%E0%B8%97%E0%B9%8C%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%B2%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%89%E0%B9%88%E0%B8%B3?_st=cD02O2I9MjgzOTg0NzthZD1mYWxzZTt0PTE3Mjc0MzgzMDU4ODU7cmk9MVg3YjZieXEwd2E5MDFmcXI2ZmhjaE8zdmZmNXlvO2k9MVg3MFp2a1FhYjRjbjlyVm9jM3poMWpnM21aeERtO3dyZWY9c3I7,['ปิ้งย่าง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
"ผาผัดไทย อาหารตามสั่ง,ส้มตำ,น้ำแข็งไส",,https://www.wongnai.com/restaurants/22763lM-%E0%B8%9C%E0%B8%B2%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87-%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B8%B3-%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87%E0%B9%84%E0%B8%AA?_st=cD03O2I9MjI3NjM7YWQ9ZmFsc2U7dD0xNzI3NDM4MzA1ODg2O3JpPTFYN2I2YnlxMVVQeFN1VTAydVdCSzZZNWN5cHZ6cztpPTFYNzBadmtRYWI0Y245clZvYzN6aDFqZzNtWnhEbTt3cmVmPXNyOw%3D%3D,"['อาหารตามสั่ง', 'อาหารอีสาน/ร้านส้มตำ']",[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
Robinson Food Park,RLSM Mukdahan,https://www.wongnai.com/restaurants/2766505ZD-robinson-food-park-rlsm-mukdahan?_st=cD04O2I9Mjc2NjUwNTthZD1mYWxzZTt0PTE3Mjc0MzgzMDU4ODc7cmk9MVg3YjZieXB4WkUwUzZ1VjdYeVlQUXJRWTFoc1ZPO2k9MVg3MFp2a1FhYjRjbjlyVm9jM3poMWpnM21aeERtO3dyZWY9c3I7,['อาหารตามสั่ง'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
ก๋วยเตี๋ยว ต้มยำ เจ้หมวย,มุกดาหาร,https://www.wongnai.com/restaurants/2897990rp-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7-%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%A2%E0%B8%B3-%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%A2-%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3?_st=cD05O2I9Mjg5Nzk5MDthZD1mYWxzZTt0PTE3Mjc0MzgzMDU4ODg7cmk9MVg3YjZieXEzOWdQTUJaUE10RzZmcUNva24wbGtyO2k9MVg3MFp2a1FhYjRjbjlyVm9jM3poMWpnM21aeERtO3dyZWY9c3I7,['ก๋วยเตี๋ยว'],[],,[''],[],{},{},,0,0,,,,,0,0,0,0,0
