,Unnamed: 0,name,type,description,latitude,longitude,imgPath,phone,website,openingHour,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount,Tourism,Adventure,Meditation,Art,Cultural,Landscape,Nature,Historical,Cityscape,Beach,Mountain,Architecture,Temple,WalkingStreet,Market,Village,NationalPark,Diving,Snuggle,Waterfall,Island,Shopping,Camping,Fog,Cycling,Monument,Zoo,Waterpark,Hiking,Museum,Riverside,NightLife,Family,Kid,Landmark,Forest
20,20,รายา ไดเวอร์,['การดำน้ำลึกและการดำน้ำตื้น'],,7.821947,98.34109,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/a3/68/d0/raya-divers.jpg?w=1200&h=900&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/19/96/b1/raya-divers.jpg?w=1200&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/19/96/a8/raya-divers.jpg?w=1200&h=900&s=1']",,https://th.tripadvisor.com/Attraction_Review-g293920-d3214122-Reviews-Raya_Divers-Phuket.html,"{'จันทร์': '10:00-20:00', 'อังคาร': '10:00-20:00', 'พุธ': '10:00-20:00', 'พฤหัสบดี': '10:00-20:00', 'ศุกร์': '10:00-20:00', 'เสาร์': '10:00-20:00', 'อาทิตย์': '10:00-20:00'}",R8CR+QCG ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,Erawan Patong Seaview Zipline,['สวนสนุกโหนสลิงและผจญภัยในอากาศ'],,7.921136,98.29186,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/eb/af/63/soar-through-the-skies.jpg?w=1200&h=900&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/eb/af/33/soar-through-the-skies.jpg?w=1200&h=900&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d28003086-Reviews-Erawan_Patong_Seaview_Zipline-Patong_Kathu_Phuket.html,"{'จันทร์': '08:00-18:00', 'อังคาร': '08:00-18:00', 'พุธ': '08:00-18:00', 'พฤหัสบดี': '08:00-18:00', 'ศุกร์': '08:00-18:00', 'เสาร์': '08:00-18:00', 'อาทิตย์': '08:00-18:00'}",W7CR+FP5 ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,ฮาร์ท แอนด์ โซล ไดเวอร์,['การดำน้ำลึกและการดำน้ำตื้น'],,8.003931,98.32008,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/cf/44/bc/just-enjoy-my-poetical.jpg?w=1200&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/cf/44/8a/turtle-rock-around-phiphi.jpg?w=1200&h=900&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1224250-d4007094-Reviews-Heart_Soul_Divers-Choeng_Thale_Thalang_District_Phuket.html,{},283C+H2G ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,5.0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,นูดิไดว์,['การดำน้ำลึกและการดำน้ำตื้น'],,7.90011,98.310295,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/61/81/44/caption.jpg?w=1200&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/13/ed/9a/caption.jpg?w=1200&h=900&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297930-d2524492-Reviews-Nudidive-Patong_Kathu_Phuket.html,{},W826+24V ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,Hobo-ya Similan,['การดำน้ำลึกและการดำน้ำตื้น'],,7.912981,98.34725,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/34/d8/59/caption.jpg?w=500&h=400&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/34/d8/50/caption.jpg?w=400&h=300&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297931-d6556156-Reviews-Hobo_ya_Similan-Kathu_Phuket.html,"{'จันทร์': '09:00-18:00', 'อังคาร': '09:00-18:00', 'พุธ': '09:00-18:00', 'พฤหัสบดี': '09:00-18:00', 'ศุกร์': '09:00-18:00', 'เสาร์': '09:00-18:00', 'อาทิตย์': '09:00-18:00'}",W87W+5WR ตำบล กะทู้ อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,บับบา ไดวิ่ง ภูเก็ต,['การดำน้ำลึกและการดำน้ำตื้น'],,7.846278,98.35008,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8d/44/0b/06-nov-2016-day-trip.jpg?w=900&h=700&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8d/44/08/06-nov-2016-day-trip.jpg?w=1200&h=900&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1389361-d4039681-Reviews-Bubba_Diving_Phuket-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '08:00-20:00', 'อังคาร': '08:00-20:00', 'พุธ': '08:00-20:00', 'พฤหัสบดี': '08:00-20:00', 'ศุกร์': '08:00-20:00', 'เสาร์': '08:00-20:00', 'อาทิตย์': '08:00-20:00'}",R9W2+G28 ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,Dive center - Diver Stars,['การดำน้ำลึกและการดำน้ำตื้น'],,7.830032,98.33848,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/95/02/34/racha-noi.jpg?w=1200&h=-1&s=1'],,https://th.tripadvisor.com/Attraction_Review-g1389361-d15547337-Reviews-Dive_center_Diver_Stars-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '07:00-21:00', 'อังคาร': '07:00-21:00', 'พุธ': '07:00-21:00', 'พฤหัสบดี': '07:00-21:00', 'ศุกร์': '07:00-21:00', 'เสาร์': '07:00-21:00', 'อาทิตย์': '07:00-21:00'}",R8JQ+299 ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,Colona Liveaboard - Day Dives,['การดำน้ำลึกและการดำน้ำตื้น'],,7.82337,98.3448,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/28/fd/27/colona-liveaboard-day.jpg?w=1000&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/28/fd/20/colona-liveaboard-day.jpg?w=1200&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d5562484-Reviews-Colona_Liveaboard_Day_Dives-Phuket_Town_Phuket.html,"{'จันทร์': '09:00-18:00', 'อังคาร': '09:00-18:00', 'พุธ': '09:00-18:00', 'พฤหัสบดี': '09:00-18:00', 'ศุกร์': '09:00-18:00', 'เสาร์': '09:00-18:00', 'อาทิตย์': '09:00-18:00'}",R8FV+8WV ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,Sirolodive Phuket,['การดำน้ำลึกและการดำน้ำตื้น'],,7.79376,98.33102,"['https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/79/db/01.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/b2/1a/b6.jpg']",,https://th.tripadvisor.com/Attraction_Review-g293920-d17805067-Reviews-Sirolodive_Phuket-Phuket.html,"{'จันทร์': '08:00-21:00', 'อังคาร': '08:00-21:00', 'พุธ': '08:00-21:00', 'พฤหัสบดี': '08:00-21:00', 'ศุกร์': '08:00-21:00', 'เสาร์': '08:00-21:00', 'อาทิตย์': '08:00-21:00'}",Q8VJ+GC2 ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,สคูบานิคส์,['การดำน้ำลึกและการดำน้ำตื้น'],,7.798214,98.32791,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/eb/bb/03/open-water-diver.jpg?w=1200&h=-1&s=1'],,https://th.tripadvisor.com/Attraction_Review-g297934-d1627703-Reviews-ScubaNicks-Rawai_Phuket.html,{},Q8XH+75M ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,Sam Collection,['สตูดิโอวาดภาพและเครื่องปั้นดินเผา'],"Our goal is simply total satisfaction of customers.We carry international recognized materials and equipment to create original clothes completely fit on your size. You can be assured of the durability and longevity of every piece made. Whatever your occasion you are having, we are pleased to make your clothes for dress-up days.",7.894104,98.295715,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/49/88/70/caption.jpg?w=500&h=-1&s=1', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/32.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/34.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/48.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/44.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/46.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/50.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/5f.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/60.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/62.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/6b.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/6f.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/70.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/71.jpg', 'https://media-cdn.tripadvisor.com/media/attractions-splice-spp-400x400/07/b6/6c/75.jpg']",,https://th.tripadvisor.com/Attraction_Review-g297930-d17741779-Reviews-Sam_Collection-Patong_Kathu_Phuket.html,{},V7VW+J7W ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,5.0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,Russell Sunset Bar,['บาร์/คลับ'],,7.8055,98.4058,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/73/05/87/we-look-forward-to-welcoming.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/4a/74/probably-the-largest.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/77/b9/b6/sunset-bar-for-good-times.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/9e/b0/87/delicious-cocktails-available.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/2c/af/bb/sunset-cocktails.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/3b/db/93/welcome.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/e6/a6/00/we-hope-to-welcome-you.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/71/b4/1c/hope-to-see-you-soon.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/73/04/a6/the-finest-medical-cannabis.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/99/0d/d8/some-incredible-sunsets.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/e1/what-shall-we-drink-next.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/de/street-view.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/d7/a-great-evening-had-by.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/cc/a-round-of-b52.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/9c/c1/shot-time.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d4578966-Reviews-Russell_Sunset_Bar-Phuket_Town_Phuket.html,"{'จันทร์': '18:00-01:00', 'อังคาร': '18:00-01:00', 'พุธ': '18:00-01:00', 'พฤหัสบดี': '18:00-01:00', 'ศุกร์': '18:00-01:00', 'เสาร์': '18:30-01:00', 'อาทิตย์': 'ปิด'}",RC44+58V ตำบล วิชิต อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,ภูเก็ต แอดเวนเจอร์ มินิ กอล์ฟ,['มินิกอล์ฟ'],,7.986073,98.29122,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/56/32/7e/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4d/21/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4d/14/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4d/05/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/f6/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/e5/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/c1/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/9f/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/96/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/75/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/71/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/60/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a9/4c/51/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/56/32/a2/phuket-adventure-mini.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/56/32/9d/phuket-adventure-mini.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g2400063-d2646597-Reviews-Phuket_Adventure_Mini_Golf_and_Off_Course_Restaurant_Bar-Bang_Tao_Beach_Choeng_T.html,{},X7PR+CFH ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต,ภูเก็ต,ถลาง,,83,8303,0,4.5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,สยามนิรมิต ภูเก็ต,['การแสดง'],,7.932228,98.37572,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/d7/siam-niramit-phuket-world.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/5f/c4/9d/siam-niramit-phuket.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/d7/siam-niramit-phuket-world.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/5f/c4/9e/siam-niramit-phuket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/7d/who-s-ready-for-dinner.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/6f/excite-and-explore-tasty.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ee/02/meet-the-mystics-of-thai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/f2/join-in-and-have-fun.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/b8/ramayana-asian-famous.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/b3/land-of-celebrations.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/9f/boat-ride-back-in-time.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/2a/colours-of-siam.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/29/join-in-the-hilltribe.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/28/be-inspired-by-thai-arts.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2b/ed/1f/discover-the-authentic.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g1215781-d2578107-Reviews-Siam_Niramit_Phuket-Phuket_Town_Phuket.html,"{'จันทร์': '18:00-23:00', 'อังคาร': 'ปิด', 'พุธ': '18:00-23:00', 'พฤหัสบดี': '18:00-23:00', 'ศุกร์': '18:00-23:00', 'เสาร์': '18:00-23:00', 'อาทิตย์': '18:00-23:00'}",W9JG+V7X ตำบล เกาะแก้ว อำเภอเมืองภูเก็ต ภูเก็ต,ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,เรด เมาน์เทน กอล์ฟ คลับ,['สนามกอล์ฟ'],,7.922288,98.337425,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/36/7c/b4/par-5-18th.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/62/41/clubhouse.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/60/a8/hole-no9.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/5f/07/hole-no17.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/5d/a5/hole-no2.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/5b/f4/hole-no11.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/5b/08/hole-no3.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/58/b7/hole-no10.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/56/d8/hole-no17.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/55/23/hole-no9.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/53/3e/hole-no15.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/51/e9/hole-no2.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/50/b3/hole-no4.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/4f/01/hole-no11.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/09/4d/35/hole-no11.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Attraction_Review-g297931-d1856987-Reviews-Red_Mountain_Golf_Club-Kathu_Phuket.html,{},W8CP+WX7 ตำบล กะทู้ อำเภอกะทู้ ภูเก็ต,ภูเก็ต,กะทู้,,83,8302,0,4.5,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
