name,description,priceRange,latitude,longitude,imgPath,phone,website,openingHour,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
Trattoria Pizzeria Cosa Nostra Delivery,,฿5.00 – ฿10.00,7.822681,98.33719,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ad/cb/b1/trattoria-cosa-nostra.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/9c/4d/b6/trattoria-pizzeria-cosa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ad/c7/20/trattoria-cosa-nostra.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/8a/21/44/trattoria-pizzeria-cosa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ad/c7/0b/trattoria-cosa-nostra.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/0e/70/a3/swordfish-stake.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/0e/70/a0/pizza-speck.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ad/c7/59/trattoria-cosa-nostra.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/0e/73/47/tuna-sliced.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b9/b6/af/trattoria-cosa-nostra.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/9c/4d/e5/trattoria-pizzeria-cosa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/0e/70/a1/pizza-gamberi-zucchine.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/8a/21/22/trattoria-pizzeria-cosa.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e5/6e/61/trattoria-cosa-nostra.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e5/6f/56/trattoria-cosa-nostra.jpg?w=500&h=-1&s=1']",+66 76 281 382,https://th.tripadvisor.com/Restaurant_Review-g1389361-d7128615-Reviews-Trattoria_Pizzeria_Cosa_Nostra_Delivery-Chalong_Phuket_Town_Phuket.html,{},[],"['บาร์', 'ผับ', 'พิซซ่า', 'อิตาลี', 'ไทย']","135/37 ถนนปฎัก หมู่บ้านปฎัก ซอย 1 ราไวย์, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,146
Berliner Currywurst,,,7.832745,98.3354,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/48/4c/b1/streetview.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/79/d9/25/our-delicious-fish-roll.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/48/47/3b/menu-02.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/48/47/2f/menu-01.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/79/d7/b7/me-and-customer-uuuiiiih.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c0/ac/fa/20181212-135723-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/f6/59/84/20190104-193409-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c0/ac/fc/20181212-141146-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/7f/7f/d4/berliner-currywurst.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/22/72/c6/beste-currywurst-leckere.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/42/0c/29/berliner-currywurst.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/19/68/5e/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/2f/f4/47/berliner-currywurst.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/bb/d4/eb/20190531-124525-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/bb/d4/e3/20190531-124831-largejpg.jpg?w=500&h=-1&s=1']",+66 87 263 0831,https://th.tripadvisor.com/Restaurant_Review-g1389361-d13545052-Reviews-Berliner_Currywurst-Chalong_Phuket_Town_Phuket.html,{},[],"['ยุโรป', 'อาหารจานด่วน', 'เยอรมนี']","ซอยยอดเสน่ห์ 1 Auf der Strasse zum Big Buddha, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,26
Lady Coco Phuket,,,7.883717,98.38854,[''],+66 87 670 9990,https://th.tripadvisor.com/Restaurant_Review-g1215781-d19465938-Reviews-Lady_Coco_Phuket-Phuket_Town_Phuket.html,{},"['Wifi ฟรี', 'การจอง', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'รับบัตรเครดิต', 'ไวน์และเบียร์']","['นานาชาติ', 'ฝรั่งเศส', 'ร้านอาหารมีเบียร์ให้บริการ', 'อาหารทะเล', 'เอเชีย']","23 ถนนพังงา The Memory At On On Hotel, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,24
ครัสท์,,,7.900151,98.36794,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/66/0a/outside-dining.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/67/f5/prawn-pistachio-pasta.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/66/2d/citrus-arugula-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/68/16/caprese-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/67/c1/roculism-pizza.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/68/0c/crab-meat-in-arrabiata.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/67/d0/spicy-bacon-spaghetti.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/66/3b/picante-pizza.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/66/1a/cherry-tomato-brie-rocket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/67/ce/scallops-with-truffle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/67/bb/roast-chicken.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/66/14/margherita.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/67/e1/sicilian-pesto.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/66/36/parma-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/66/0e/oven.jpg?w=500&h=-1&s=1']",+66 93 763 0318,https://th.tripadvisor.com/Restaurant_Review-g1215781-d4443954-Reviews-Crust-Phuket_Town_Phuket.html,{},"['การจอง', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'มีเก้าอี้สูงสำหรับเด็ก']","['พิซซ่า', 'ยุโรป', 'อิตาลี']","46/7C ถนนบางใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,153
Old Town Italian Pizzeria Beppe's,,,7.885913,98.388885,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f5/93/77/old-town-italian-pizzeria.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/19/d3/d5/old-town-italian-pizzeria.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/fb/60/06/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/07/32/09/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/78/15/16/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/78/15/17/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/cc/e5/52/fb-img-1537906288477.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/cc/e5/51/fb-img-1537906250680.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/07/32/0c/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/07/32/0e/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/07/32/0b/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/0c/da/ed/19.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/0c/da/ee/19.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/07/32/0d/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/0c/da/e9/19.jpg?w=500&h=-1&s=1']",+66 98 670 4419,https://th.tripadvisor.com/Restaurant_Review-g1215781-d15141995-Reviews-Old_Town_Italian_Pizzeria_Beppe_s-Phuket_Town_Phuket.html,{},"['Wifi ฟรี', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่จอดรถริมทางฟรี', 'ที่นั่ง', 'บริการเสิร์ฟถึงโต๊ะ']","['พิซซ่า', 'อิตาลี', 'อิตาลีทางตอนใต้', 'เมดิเตอร์เรเนียน']","1 ถ.ดีบุก ตำบล ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,16
The Cook,,,7.883655,98.3901,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c8/21/ba/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/24/d7/33/img-20201008-140331-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/72/fe/99/green-curry-pizza.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/12/e1/c3/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/51/24/1a/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/0a/35/90/the-cook.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/8e/fe/c4/img-20180314-133030-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/08/5f/eb/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a1/a5/a0/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/a9/94/50/the-cook.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/8e/fe/c7/img-20180313-134844-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/60/ae/46/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/51/24/18/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/8e/fe/c6/img-20180313-134942-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/80/2e/e6/img-20191006-115425-largejpg.jpg?w=500&h=-1&s=1']",+66 76 258 375,https://th.tripadvisor.com/Restaurant_Review-g1215781-d2698938-Reviews-The_Cook-Phuket_Town_Phuket.html,{},[],"['พิซซ่า', 'เอเชีย', 'ไทย']","101 Phang Na Rd, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4,171
ซันเซท บาร์,,,7.805537,98.405716,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/de/d2/view.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/33/ea/fe/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a8/8b/be/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/dd/f5/new-look-but-same-feel.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/34/0f/6a/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/52/ba/7e/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/de/58/ladies-and-separate-men.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/73/06/0f/we-look-forward-to-welcoming.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/1b/47/af/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4d/63/78/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/49/4f/91/newly-refurbished-sunset.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4d/63/79/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4d/63/73/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/1b/47/b1/sunset-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4d/64/3d/sunset-bar.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g2315814-d1744523-Reviews-Sunset_Bar-Wichit_Phuket_Town_Phuket.html,{},[],['ผับ'],"31/38 หมู่ 8 ถนนศักดิเดช แหลมพันวา, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,173
ร้านระย้า,,,7.885897,98.39091,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c8/a9/fb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/b5/36/27/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/0e/13/b6/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/7e/5c/18/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a3/28/45/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/70/e0/48/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/0e/13/b5/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a2/80/19/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/50/b7/e4/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a3/2b/32/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/76/81/47/photo6jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/76/81/49/photo8jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/76/81/46/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/99/29/76/raya-thai-cuisine.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/7e/5b/1a/caption.jpg?w=500&h=-1&s=1']",+66 76 218 155,https://th.tripadvisor.com/Restaurant_Review-g1215781-d3704155-Reviews-Raya_Thai_Cuisine-Phuket_Town_Phuket.html,{},"['การจอง', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'มีเก้าอี้สูงสำหรับเด็ก']","['เอเชีย', 'ไทย']","48 ถนนดีบุก, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,77
SOHO Pool Club Phuket,,,7.964695,98.38718,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/f6/soho-s-sun-lounges-around.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/f5/a-view-of-soho-s-main.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/f4/soho-s-outdoor-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/40/soho-s-outdoor-dining.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/3f/a-view-of-soho-s-main.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/3e/a-view-of-the-marina.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/3d/a-view-of-the-marina.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/3c/a-view-of-soho-s-entrance.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/3b/a-view-of-soho-s-main.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/3a/a-view-of-the-soho-bar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/39/soho-s-bridge-over-the.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/38/a-view-of-the-marina.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/37/outside-dining-area.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/36/a-view-of-soho-s-main.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d6/a7/35/indoor-dining-out-soho.jpg?w=500&h=-1&s=1']",+66 82 743 7144,https://th.tripadvisor.com/Restaurant_Review-g1893005-d26345016-Reviews-SOHO_Pool_Club_Phuket-Koh_Kaew_Phuket_Town_Phuket.html,{},"['Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บาร์ชมกีฬา', 'บาร์เต็มรูปแบบ', 'มีที่จอดรถ', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับชำระเงินแบบดิจิทัล', 'รับบัตรเครดิต', 'สามารถนำเครื่องดื่มแอลกอฮอล์มาเอง', 'โทรทัศน์', 'ไวน์และเบียร์']","['นานาชาติ', 'อิตาลี', 'ไทย']","23 Boat Lagoon, ThepKrasattri Rd, Ko Kaeo, เกาะแก้ว, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5,5
ร้านพิเศษ,,฿99.00 – ฿999.00,7.888149,98.38673,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/3d/38/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/48/4a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/3d/2f/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/5c/f1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/5c/f2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/5c/20/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/48/3d/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/1f/5c/23/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/23/b6/phuket-pineapple-spicy.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/1d/c8/stir-fried-crab-meat.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/76/8c/df/grilled-enokitake-noodle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/73/b5/seafood-tom-yum-noodle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/20/01/shrimp-wonton-noodle.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/1b/42/deep-fried-chicken-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bf/23/64/cocoa-frappe.jpg?w=500&h=-1&s=1']",+66 97 352 5388,https://th.tripadvisor.com/Restaurant_Review-g2315817-d12852621-Reviews-Piset_Restaurant_Phuket-Talat_Nuea_Phuket_Town_Phuket.html,{},"['Visa', 'Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการส่ง', 'บริการเสิร์ฟถึงโต๊ะ', 'มีที่จอดรถ', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับบัตรเครดิต', 'ร้านอาหารปลอดบุหรี่', 'สะดวกสำหรับผู้ใช้รถเข็น', 'แบบครอบครัว']","['ดีต่อสุขภาพ', 'พื้นเมือง', 'อาหารทะเล', 'เอเชีย', 'ไทย']","231/3 ถนนเยาวราช, ตลาดเหนือ, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,191
ชื่นชม คาเฟ่ แอนด์ เรสเตอรองท์,,฿55.00 – ฿400.00,7.852945,98.34641,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d0/21/24/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d0/21/11/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/82/24/local-thai-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/84/04/thai-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/84/4d/dessert.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d0/21/14/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/83/da/seafood.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/82/30/local-thai-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/83/e0/local-thai-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/84/46/pizza.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/83/e7/local-thai-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/84/3e/international-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/82/22/cake-and-drink.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/83/f8/local-thai-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/10/82/35/drinks.jpg?w=500&h=-1&s=1']",+66 61 174 1343,https://th.tripadvisor.com/Restaurant_Review-g1389361-d23255509-Reviews-Chuen_Chom_Cafe_Restaurant-Chalong_Phuket_Town_Phuket.html,{},[],"['ดีต่อสุขภาพ', 'นานาชาติ', 'พิซซ่า', 'ร้านกาแฟ', 'ไทย']","10/15 Soi Ta-iad, Chalong, Mueang Phuket District, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,9
