name,description,priceRange,latitude,longitude,imgPath,phone,website,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
Tamarind Restaurant and Bar,,,7.836717,98.34839,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/cf/cc/by-night.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/68/86/b5/view-from-the-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/68/86/9b/beer-and-cocktail-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/d3/f7/spring-rolls-and-chicken.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/d3/9d/coffee-with-a-view.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/d3/67/cold-tap-beer-and-passion.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/d3/28/we-offer-french-white.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/d2/bb/schnitzel-crispy-pork.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/d2/4b/bbq-fish-with-peanuts.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/d1/f9/famous-pad-thai-with.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/cf/cf/local-restaurant-at-chalong.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/55/cf/ca/chicken-with-cashew-nuts.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/ec/78/c5/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/ae/7f/1c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/ae/7f/1b/caption.jpg?w=500&h=-1&s=1']",+66 99 813 9590,https://th.tripadvisor.com/Restaurant_Review-g1389361-d25334709-Reviews-Tamarind_Restaurant_and_Bar-Chalong_Phuket_Town_Phuket.html,['การจอง'],"['ยุโรป', 'ไทย']","44/2 moo. 1. T Chalong, A mueang J, Phuket 83000, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,8
ร้านอาหาร วานร,,฿90.00 – ฿500.00,7.874868,98.35218,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/57/be/e6/wanon-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/3b/img-20190807-110907-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/be/ff/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fd/28/15/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fd/28/16/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/01/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fd/26/bd/i-come-to-vanon-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/03/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/3a/img-20190807-110909-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/00/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/02/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/38/img-20190807-111119-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/37/img-20190807-113041-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ab/d2/39/img-20190807-110938-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a1/bf/04/photo5jpg.jpg?w=500&h=-1&s=1']",+66 76 390 189,https://th.tripadvisor.com/Restaurant_Review-g2315814-d10182881-Reviews-Wanon_Restaurant-Wichit_Phuket_Town_Phuket.html,[],"['อเมริกัน', 'เอเชีย', 'ไทย']","105 หมู่ 4, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,14
Coconuts Cafe,,,7.824132,98.34461,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/2a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/29/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/25/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/24/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/28/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/23/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/27/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/22/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/26/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/21/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/d5/d8/caption.jpg?w=500&h=-1&s=1']",+66 81 271 0644,https://th.tripadvisor.com/Restaurant_Review-g1389361-d23702233-Reviews-Coconuts_Cafe-Chalong_Phuket_Town_Phuket.html,[],[],"ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,4
53 Sweet Veggie,,,7.879811,98.39555,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/7d/67/e8/53-sweet-veggie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0b/4f/48/1508651562874-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/2e/14/73/53-sweet-veggie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0b/52/55/1508653013204-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0b/52/50/1508652989532-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0b/4f/49/1508651567216-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0b/4f/46/1508651552067-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0b/52/52/1508652994796-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0b/4f/47/1508651558719-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ff/a8/bc/53-sweet-veggie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/72/b7/3c/53-sweet-veggie.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c3/54/66/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/d6/43/24/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/2b/4e/39/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/8d/00/cd/img-20170905-wa0014-largejpg.jpg?w=500&h=-1&s=1']",+66 94 591 5614,https://th.tripadvisor.com/Restaurant_Review-g2315818-d12851372-Reviews-53_Sweet_Veggie-Talat_Yai_Phuket_Town_Phuket.html,"['การจอง', 'ที่นั่ง', 'บริการเสิร์ฟถึงโต๊ะ', 'สะดวกสำหรับผู้ใช้รถเข็น']","['ฟิวชั่น', 'ยุโรป', 'ร้านกาแฟ', 'เอเชีย', 'ไทย']","53 ซอยติลกอุทิศ 2, ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,24
ผัดไท ภูเก็จ,,,7.883233,98.387085,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/da/cd/93/nice-friendly-very-clean.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/f1/42/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/ef/a4/thai-milk-tea-with-green.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/ef/a3/thai-milk-tea-with-green.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/f1/45/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/35/e4/1a/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/f1/43/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/da/cd/67/nice-friendly-very-clean.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1215781-d10783643-Reviews-Padthai_Sapanhin-Phuket_Town_Phuket.html,[],[],"ถ.ภูเก็ต 4 ranong RD Taradyai, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,6
Talay The Little Spoon,,,7.852936,98.34643,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/cc/3f/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/cc/3e/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/48/2a/55/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/48/29/5b/amazingly-delicious.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/fe/25/59/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/67/17/fa/acai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/67/17/93/acai.jpg?w=500&h=-1&s=1']",+66 81 091 6633,https://th.tripadvisor.com/Restaurant_Review-g1215781-d23416550-Reviews-Talay_The_Little_Spoon-Phuket_Town_Phuket.html,[],['ดีต่อสุขภาพ'],"10/124 หมู่ 5 ถนนเจ้าฟ้า ซอยตาเอียด, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,4
ชนิสรา เรสเตอรองท์ - ไทย์ แอนด์ รัสเซียน ฟู๊ด,,,7.81777,98.3012,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1e/ac/15/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/62/32/48/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/62/32/37/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/62/32/29/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1e/ab/77/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1e/ab/35/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/e8/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/e7/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/e6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/e4/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/e2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/e0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/df/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/de/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/44/83/dd/caption.jpg?w=500&h=-1&s=1']",+66 85 789 5701,https://th.tripadvisor.com/Restaurant_Review-g1215781-d12690557-Reviews-Chanisara_Restaurant_Thai_Russian_Food-Phuket_Town_Phuket.html,[],"['รัสเซีย', 'ไทย']","48/5 ซ.คาซ่าเดลโซ่ ถ.กะตะ ต.กะรน, เมืองภูเก็ต, จังหวัดภูเก็ต 83100 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,6
Le Cafe Restaurant,,,7.88309,98.38912,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/01/c9/de/le-cafe-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/01/c9/f0/le-cafe-restaurant.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e1/71/fa/le-cafe-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/01/c9/e7/le-cafe-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a3/3e/a8/beef-salade.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e1/72/01/le-cafe-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a0/8e/aa/fb-img-1548136696529.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6a/eb/2c/eines-meiner-lieblingsgerichte.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ac/06/1b/le-cafe-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e1/71/58/le-cafe-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a0/8e/ad/fb-img-1548137359937.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/cc/7b/28/my-pad-see-yu.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a3/3c/b9/omelette-crabe.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a0/8e/ab/fb-img-1548137311785.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a0/8e/ac/fb-img-1548137315207.jpg?w=500&h=-1&s=1']",+66 89 647 0914,https://th.tripadvisor.com/Restaurant_Review-g1215781-d3584462-Reviews-Le_Cafe_Restaurant-Phuket_Town_Phuket.html,"['ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเสิร์ฟถึงโต๊ะ']","['ร้านกาแฟ', 'เอเชีย', 'ไทย']","64/5 Ratsada Road, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,26
อุโอเทรุ ซูชิ ภูเก็ต เกาะแก้ว,,฿250.00 – ฿500.00,7.954531,98.38399,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4b/06/fb/japanese-food-at-uoteru.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/c4/55/73/philadelphia-roll-sushi.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7e/e1/84/japanese-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7e/e1/83/tempura.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7e/e1/82/sushi.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7e/e1/81/japanese-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7e/e1/80/japanese-food.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7e/e1/7f/seafood-caesar-salad.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4b/61/e6/uoteru-kohkeaw-japanese.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4b/61/e5/uoteru-kohkeaw-japanese.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4b/61/e4/uoteru-kohkeaw-japanese.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4b/61/e3/uoteru-kohkeaw-japanese.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4b/61/e2/uoteru-kohkeaw-japanese.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4b/61/e1/uoteru-kohkeaw-japanese.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4b/61/e0/uoteru-kohkeaw-japanese.jpg?w=500&h=-1&s=1']",+66 61 174 9677,https://th.tripadvisor.com/Restaurant_Review-g1215781-d25104202-Reviews-Uoteru_Sushi_Phuket_Kohkeaw-Phuket_Town_Phuket.html,"['Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ที่นั่งกลางแจ้ง', 'บริการส่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'มีที่จอดรถ', 'รับบัตรเครดิต', 'แบบครอบครัว', 'ไวน์และเบียร์']","['ซูชิ', 'ญี่ปุ่น', 'นักชิม']","189/25 Supicha Kohkeaw, Phuket, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,2
Good Eatz 154,,฿50.00 – ฿450.00,7.883693,98.39593,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/8e/23/9d/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/8e/23/9c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/8e/23/9b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ca/b1/0c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ca/b1/0b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ca/b1/0a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/37/5c/a2/good-eatz-154.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/20/93/cb/8e/the-clubsanwich-at-good.jpg?w=500&h=-1&s=1']",+66 66 114 8154,https://th.tripadvisor.com/Restaurant_Review-g1215781-d21502037-Reviews-Good_Eatz_154-Phuket_Town_Phuket.html,[],"['นักชิม', 'ยุโรป', 'ร้านกาแฟ', 'อาหารจานด่วน', 'เอเชีย']","154 Phang-Nga Road, Royal Phuket City Hotel, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,6
แฮทช์ โคเวิ้กกิ้งสเปซ,,,7.88621,98.38799,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/fe/c6/ac/phuket-town.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a2/00/40/airportels-luggage-storage.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a2/00/44/airportels-luggage-storage.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a2/00/3a/airportels-luggage-storage.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/fe/c6/bf/phuket-town.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a2/00/3c/airportels-luggage-storage.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/fe/c6/a4/phuket-town.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/fe/c6/cb/phuket-town.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4a/dc/23/great-wifi-great-cafe.jpg?w=500&h=-1&s=1']",+66 95 412 2777,https://th.tripadvisor.com/Restaurant_Review-g1215781-d8651116-Reviews-Hatch_Coworking_Space_Phuket-Phuket_Town_Phuket.html,[],['ร้านกาแฟ'],"2/23 ถนนดีบุก ตำบลตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,5
เอโดะราเมน,,,7.90473,98.369,[''],+66 63 541 9144,https://th.tripadvisor.com/Restaurant_Review-g2315815-d25383078-Reviews-Edo_Ramen-Ratsada_Phuket_Town_Phuket.html,"['Wifi ฟรี', 'การจอง', 'ซื้อกลับบ้าน', 'ที่นั่ง', 'มีที่จอดรถ']","['ซุป', 'ซูชิ', 'ญี่ปุ่น', 'ปิ้งย่าง', 'ฟิวชั่น']","Chalermprakiat Ratchakan Thi 9 Road, รัษฎา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,3
Mingalar Coffee Shop,,,7.882509,98.386314,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/6c/fe/27/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/6c/fe/26/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/cd/8f/1e/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c5/a3/62/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c5/a3/24/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c5/a3/23/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/3a/d3/32/meat-with-delicious-fried.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/3a/d3/30/delicious-bites-that.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/ea/62/c7/mingalar-coffee-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/ea/62/99/mingalar-coffee-shop.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/ea/62/56/mingalar-coffee-shop.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1215781-d24279201-Reviews-Mingalar_Coffee_Shop-Phuket_Town_Phuket.html,[],"['พม่า', 'เอเชีย']","V9jp+xgm Unnamed Road Mueang Phuket, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,5
