name,description,priceRange,latitude,longitude,imgPath,phone,website,openingHour,facility,type,address,province,district,subDistrict,province_code,district_code,sub_district_code,score,ratingCount
Coconuts Cafe,,,7.824132,98.34461,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/2a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/29/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/25/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/24/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/28/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/23/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/27/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/22/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/26/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/1e/e7/21/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/d5/d8/caption.jpg?w=500&h=-1&s=1']",+66 81 271 0644,https://th.tripadvisor.com/Restaurant_Review-g1389361-d23702233-Reviews-Coconuts_Cafe-Chalong_Phuket_Town_Phuket.html,"{'จันทร์': '09:00-18:00', 'อังคาร': '09:00-18:00', 'พุธ': 'ปิด', 'พฤหัสบดี': '09:00-18:00', 'ศุกร์': '09:00-18:00', 'เสาร์': '09:00-18:00', 'อาทิตย์': '09:00-18:00'}",[],[],"ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,4
The Banana Phuket Restaurant,,,7.888942,98.295364,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/46/6b/3b/cocken-basket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/81/30/cc/carbonara.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/81/31/12/rice-with-chicken.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/88/43/4e/chicken-in-a-basket.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/83/15/d4/thai-noddles-with-chicken.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a7/57/2e/pad-thaifinito.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/54/18/33/beef-curry-pittig-maar.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fa/8b/a6/yummy-food-and-delicious.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a7/5b/2d/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ac/51/fb/enjoying-a-cocktail-or.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a7/5b/2c/photo0jpg.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1215781-d5327660-Reviews-The_Banana_Phuket_Restaurant-Phuket_Town_Phuket.html,{},"['การจอง', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์']",['ไทย'],"เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,กะทู้,,83,8302,0,4.5,39
Tira Herbal Sauna & Spa,,,7.827277,98.34409,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/db/ed/d7/getlstd-property-photo.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d7/a7/6e/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d7/a7/6f/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d7/a7/72/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d7/a7/73/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d7/a7/70/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d7/a7/71/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/bd/60/1f/caption.jpg?w=500&h=-1&s=1']",+66 84 052 8581,https://th.tripadvisor.com/Restaurant_Review-g1389361-d19324045-Reviews-Tira_Herbal_Sauna_Spa-Chalong_Phuket_Town_Phuket.html,{},[],"['ยุโรป', 'ไทย']","9/45-46. M. 9 Chaofa East Road,, ฉลอง, เมืองภูเก็ต, จังหวัดภูเก็ต 83130 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,3.0,2
Gembira Meal Phuket,,,7.882808,98.39714,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/10/86/62/spaghetti-thai-fusion.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/10/86/60/mashed-potato-with-gravy.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/10/86/5b/pork-rip-grill-with-thai.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/20/27/0b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/20/26/f6/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/20/26/c1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/20/26/aa/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/20/26/91/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/20/26/7c/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/18/8a/9b/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/18/8a/9a/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/11/2b/33/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/11/2b/32/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/11/2b/31/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/11/2b/30/caption.jpg?w=500&h=-1&s=1']",+66 92 674 8555,https://th.tripadvisor.com/Restaurant_Review-g2315818-d25195615-Reviews-Gembira_Meal_Phuket-Talat_Yai_Phuket_Town_Phuket.html,"{'จันทร์': '11:00-22:00', 'อังคาร': '11:00-22:00', 'พุธ': '11:00-22:00', 'พฤหัสบดี': '11:00-22:00', 'ศุกร์': '11:00-22:00', 'เสาร์': '11:00-22:00', 'อาทิตย์': '11:00-22:00'}",[],"['นานาชาติ', 'บาร์ร้านอาหาร', 'ฟิวชั่น', 'สเต๊กเฮาส์', 'ไทย']","156/19-20 ถนนพังงา, ตลาดใหญ่, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,7
Thai Thai Cafe & Kitchen,,,7.84389,98.38145,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/91/e8/cc/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/91/e8/cb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3e/fc/bb/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/57/d6/d1/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/57/d6/d0/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/57/d6/cf/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/57/d6/ce/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d0/c4/pad-thai-shrimp-was-outstandin.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d0/c3/omelet-was-awesome.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d0/c2/very-comfy-like-home.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d0/c1/nice-outdoor-seating.jpg?w=500&h=-1&s=1']",+66 95 413 8294,https://th.tripadvisor.com/Restaurant_Review-g2315814-d23806724-Reviews-Thai_Thai_Cafe_Kitchen-Wichit_Phuket_Town_Phuket.html,"{'จันทร์': '09:00-21:00', 'อังคาร': '09:00-21:00', 'พุธ': '09:00-21:00', 'พฤหัสบดี': '09:00-21:00', 'ศุกร์': '09:00-21:00', 'เสาร์': '09:00-21:00', 'อาทิตย์': '09:00-21:00'}",[],[],"7/26 Moo.8 Near Ao Yon Beach, วิชิต, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,5
ผัดไท ภูเก็จ,,,7.883233,98.387085,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/da/cd/93/nice-friendly-very-clean.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/f1/42/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/ef/a4/thai-milk-tea-with-green.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/ef/a3/thai-milk-tea-with-green.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/f1/45/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/35/e4/1a/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6c/f1/43/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/da/cd/67/nice-friendly-very-clean.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1215781-d10783643-Reviews-Padthai_Sapanhin-Phuket_Town_Phuket.html,{},[],[],"ถ.ภูเก็ต 4 ranong RD Taradyai, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,6
Shhh. Phuket,,,7.88469,98.38784,[''],+66 84 989 9525,https://th.tripadvisor.com/Restaurant_Review-g1215781-d27130511-Reviews-Shhh_Phuket-Phuket_Town_Phuket.html,"{'จันทร์': '18:30-00:00', 'อังคาร': '18:30-00:00', 'พุธ': '18:30-00:00', 'พฤหัสบดี': '18:30-00:00', 'ศุกร์': '18:30-00:00', 'เสาร์': '18:30-00:00', 'อาทิตย์': '18:30-00:00'}",[],"['บาร์', 'ผับ']","12 Thalang Rd, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,1
You & Me,,,7.888044,98.29564,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/ee/89/17/fried-rice.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/1f/6c/51/img-20170111-144544-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c7/39/ce/beautiful.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f1/33/18/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/a3/d0/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c7/39/78/yummiest-food-ever.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/a3/cf/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/3f/86/61/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/45/0f/e5/20160728-141240-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/f6/5e/87/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/df/3b/7a/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0a/8e/5a/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/df/3b/75/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/a3/d1/photo2jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/20/24/26/photo2jpg.jpg?w=500&h=-1&s=1']",+66 95 983 1800,https://th.tripadvisor.com/Restaurant_Review-g1215781-d3141008-Reviews-You_Me-Phuket_Town_Phuket.html,{},"['ซื้อกลับบ้าน', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ']","['เอเชีย', 'ไทย']","Raj-u-thid Road opposite the Sweet Lobster and #1 Relax, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,กะทู้,,83,8302,0,4.0,106
Kamin Koh Kaew,,฿50.00 – ฿301.00,7.958779,98.38344,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b0/img-20190216-163104-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/ad/img-20190216-162938-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/af/img-20190216-163059-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/2a/photo6jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b5/img-20190216-163131-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/ae/img-20190216-162954-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b1/img-20190216-163115-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/27/photo4jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/26/photo3jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/28/photo5jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b4/img-20190216-163124-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/23/photo0jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/24/photo1jpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7b/f5/b3/img-20190216-163120-largejpg.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/5e/25/photo2jpg.jpg?w=500&h=-1&s=1']",+66 63 247 4400,https://th.tripadvisor.com/Restaurant_Review-g1893005-d15272399-Reviews-Kamin_Koh_Kaew-Koh_Kaew_Phuket_Town_Phuket.html,{},[],['ไทย'],"ถนนเทพกษัตรี, เกาะแก้ว, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,6
Magnolia Cafe&Bar,,฿50.00 – ฿502.00,7.90361,98.38821,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/19/d8/honey-toast-available.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/13/d7/spaghetti-carbonara.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/19/c1/twinings-jasmine-signature.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/19/6b/lunch-set-available.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/13/5b/carrot-cake.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/19/b5/twinings-iced-tea-signature.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/13/2d/cafe-latte.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/19/a1/four-cheese-spaghetti.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/14/04/chocolate-fudge-cake.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/13/e8/flat-white.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/13/95/bacon-chilli-spaghetti.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/19/7a/second-floor-sofas.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/19/47/dirty-coffee.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/13/af/vibes.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/eb/19/ab/break-of-day-signature.jpg?w=500&h=-1&s=1']",+66 76 523 383,https://th.tripadvisor.com/Restaurant_Review-g2315815-d17369802-Reviews-Magnolia_Cafe_Bar-Ratsada_Phuket_Town_Phuket.html,"{'จันทร์': 'ปิด', 'อังคาร': '09:30-00:00', 'พุธ': '09:30-00:00', 'พฤหัสบดี': '09:30-00:00', 'ศุกร์': '09:30-00:00', 'เสาร์': '09:30-00:00', 'อาทิตย์': '09:30-00:00'}",[],"['อิตาลี', 'ไทย']","9/19 ถนนเทพกระษัตรี สถาบันราชภัฏ-บ้านสามกอง, รัษฎา, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.5,8
Alma-ata Kazakhstan Restaurant,,฿201.00 – ฿602.00,7.830964,98.344406,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b2/07/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b2/09/alma-ata-kazakhstan.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b2/08/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b2/04/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b2/01/kazakhstan-alma-ata.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b1/fd/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b1/fa/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b1/f8/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/d3/b1/f7/caption.jpg?w=500&h=-1&s=1']",+66 82 701 2381,https://th.tripadvisor.com/Restaurant_Review-g1215781-d27525830-Reviews-Alma_ata_Kazakhstan_Restaurant-Phuket_Town_Phuket.html,"{'จันทร์': 'ปิด', 'อังคาร': '16:00-23:00', 'พุธ': '16:00-23:00', 'พฤหัสบดี': '16:00-23:00', 'ศุกร์': '16:00-23:00', 'เสาร์': '16:00-23:00', 'อาทิตย์': '16:00-23:00'}","['Mastercard', 'Visa', 'Wifi ฟรี', 'การจอง', 'การรับประทานอาหารแบบส่วนตัว', 'ซื้อกลับบ้าน', 'ที่จอดรถริมถนน', 'ที่จอดรถแบบประทับตรา', 'ที่นั่ง', 'บริการเครื่องดื่มแอลกอฮอล์', 'บริการเสิร์ฟถึงโต๊ะ', 'บาร์เต็มรูปแบบ', 'มีที่จอดรถ', 'มีบัตรของขวัญ', 'มีเก้าอี้สูงสำหรับเด็ก', 'รับบัตรเครดิต', 'ร้านอาหารปลอดบุหรี่', 'แบบครอบครัว', 'ไวน์และเบียร์']","['บาร์ร้านอาหาร', 'ยุโรป', 'รัสเซีย', 'ร่วมสมัย', 'เอเชียกลาง']","E Chaofah Rd, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,0.0,0
Kan Eng,,,7.82004,98.34412,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/51/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/41/kan-eng.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/16/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/22/kan-eng.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/72/e9/46/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/72/e9/2d/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f2/a8/2e/kan-eng.jpg?w=400&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/f2/a8/61/kan-eng.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/72/e9/3f/kan-eng.jpg?w=500&h=-1&s=1']",,https://th.tripadvisor.com/Restaurant_Review-g1215781-d1925647-Reviews-Kan_Eng-Phuket_Town_Phuket.html,"{'จันทร์': '10:30-23:00', 'อังคาร': '10:30-23:00', 'พุธ': '10:30-23:00', 'พฤหัสบดี': '10:30-23:00', 'ศุกร์': '10:30-23:00', 'เสาร์': '10:30-23:00', 'อาทิตย์': '10:30-23:00'}","['การจอง', 'ที่นั่ง', 'ที่นั่งกลางแจ้ง', 'บริการเสิร์ฟถึงโต๊ะ']","['อาหารทะเล', 'เอเชีย', 'ไทย']","Chalong Junction, เมืองภูเก็ต, จังหวัดภูเก็ต ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,4.0,27
Kaeng Liang Restaurant,,,7.884866,98.386375,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/19/3a/47/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/19/3a/46/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/19/3a/45/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/55/22/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/55/21/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/55/20/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/90/55/1f/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/05/21/a4/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/05/21/a2/caption.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e1/18/d6/kaeng-liang-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e1/18/d5/kaeng-liang-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e1/18/d3/kaeng-liang-restaurant.jpg?w=500&h=-1&s=1', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/e1/18/d2/kaeng-liang-restaurant.jpg?w=500&h=-1&s=1']",+66 87 284 2735,https://th.tripadvisor.com/Restaurant_Review-g1215781-d25149119-Reviews-Kaeng_Liang_Restaurant-Phuket_Town_Phuket.html,"{'จันทร์': 'ปิด', 'อังคาร': '11:00-20:00', 'พุธ': '11:00-20:00', 'พฤหัสบดี': '11:00-20:00', 'ศุกร์': '11:00-20:00', 'เสาร์': '11:00-20:00', 'อาทิตย์': '11:00-20:00'}",[],['ไทย'],"51 Krabi Road, Talat Nuea Krabi Road, เมืองภูเก็ต, จังหวัดภูเก็ต 83000 ไทย",ภูเก็ต,เมืองภูเก็ต,,83,8301,0,5.0,5
